work_year,job_title,job_category,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_euros
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,167440
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,132480
2023,Data Science Lead,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,224480
2023,Data Science Lead,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,184000
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,239200
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,207000
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,94300
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,171672
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,107180
2023,Data Engineer,Data Engineering,Argentina,Senior,Full-time,Remote,Argentina,M,73600
2023,Data Engineer,Data Engineering,Argentina,Senior,Full-time,Remote,Argentina,M,55200
2023,Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,204240
2023,Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,126960
2023,Data Analyst,Data Analysis,Canada,Senior,Full-time,Remote,Canada,M,190716
2023,Data Analyst,Data Analysis,Canada,Senior,Full-time,Remote,Canada,M,137264
2023,Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,268640
2023,Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,151340
2023,Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,268824
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,150696
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,115920
2023,AI Scientist,Machine Learning and AI,Germany,Mid-level,Full-time,Remote,Germany,M,110400
2023,Computer Vision Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,257600
2023,Computer Vision Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,193200
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,Remote,United States,M,138000
2023,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,Remote,United States,M,184000
2023,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,Remote,United States,M,156400
2023,Director of Data Science,Data Science and Research,United States,Executive,Full-time,Remote,United States,M,207000
2023,Director of Data Science,Data Science and Research,United States,Executive,Full-time,Remote,United States,M,161000
2023,Data Science Consultant,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,174570
2023,Data Science Consultant,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,120612
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,113528
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,75624
2023,Applied Machine Learning Engineer,Machine Learning and AI,United States,Executive,Full-time,Remote,United States,M,207000
2023,Analytics Engineer,Leadership and Management,Nigeria,Senior,Full-time,Remote,Nigeria,S,46000
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,148856
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,111688
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,262200
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,178388
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,220800
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,In-person,United States,M,180320
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,196880
2023,Decision Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,156400
2023,Decision Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,142600
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,90160
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,183080
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,239200
2022,Research Engineer,Data Science and Research,United Kingdom,Mid-level,Full-time,Hybrid,United Kingdom,S,96660
2023,Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,101877
2023,Data Engineer,Data Engineering,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,79237
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,In-person,United States,M,133400
2023,Analytics Engineer,Leadership and Management,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,266616
2023,Analytics Engineer,Leadership and Management,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,196880
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,80500
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,151800
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,Remote,Canada,M,258363
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,Remote,Canada,M,159321
2023,BI Developer,BI and Visualization,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,84897
2023,BI Developer,BI and Visualization,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,45278
2023,NLP Engineer,Machine Learning and AI,Spain,Senior,Full-time,Remote,Spain,M,69034
2023,NLP Engineer,Machine Learning and AI,Spain,Senior,Full-time,Remote,Spain,M,59598
2023,NLP Engineer,Machine Learning and AI,Italy,Senior,Full-time,Remote,Italy,M,65757
2023,NLP Engineer,Machine Learning and AI,Italy,Senior,Full-time,Remote,Italy,M,56617
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,Remote,United States,M,212750
2023,Analytics Engineer,Leadership and Management,United States,Senior,Full-time,Remote,United States,M,127650
2023,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,In-person,United States,M,142600
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,222640
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,179400
2023,Research Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,142600
2023,Research Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,115000
2023,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,Remote,United States,M,147200
2023,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,Remote,United States,M,128800
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,169210
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,115699
2023,Analytics Engineer,Leadership and Management,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,396188
2023,Principal Data Scientist,Data Science and Research,Spain,Senior,Full-time,Remote,Spain,L,79464
2023,ML Engineer,Machine Learning and AI,United States,Mid-level,Contract,Remote,United States,S,27600
2023,ML Engineer,Machine Learning and AI,United States,Mid-level,Contract,Remote,United States,S,23460
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,Remote,Canada,M,161000
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,Remote,Canada,M,110400
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,In-person,Canada,M,201480
2023,Data Scientist,Data Science and Research,Canada,Senior,Full-time,In-person,Canada,M,129720
2023,Applied Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,L,196567
2023,Applied Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,L,120299
2023,Research Engineer,Data Science and Research,Germany,Senior,Full-time,In-person,Germany,M,253000
2023,Research Engineer,Data Science and Research,Germany,Senior,Full-time,In-person,Germany,M,160080
2023,Analytics Engineer,Leadership and Management,United Kingdom,Senior,Full-time,Remote,United Kingdom,M,131744
2023,Data Strategist,Data Architecture and Modeling,Canada,Senior,Full-time,In-person,Canada,M,82800
2023,Data Strategist,Data Architecture and Modeling,Canada,Senior,Full-time,In-person,Canada,M,66240
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,232944
2023,Computer Vision Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,315385
2023,Computer Vision Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,169822
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,96949
2023,Data Analyst,Data Analysis,United States,Mid-level,Full-time,In-person,United States,M,59340
2023,Compliance Data Analyst,Data Analysis,Nigeria,Entry-level,Full-time,Remote,Nigeria,L,27600
2023,Applied Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,L,188250
2023,Applied Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,L,101825
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,249046
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,203765
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,195730
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,201020
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,183170
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,187036
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,113712
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,212980
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,152720
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,158700
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,101660
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,218960
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,161920
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,218040
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,185334
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,178020
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,127880
2023,Machine Learning Engineer,Machine Learning and AI,Portugal,Senior,Full-time,Remote,United States,M,138000
