work_year,job_title,job_category,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_euros,cost_of_living,purchasing_power,job_field
2023,Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,62258,144.03,432.26,Data Analysis
2023,Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,50938,144.03,353.66,Data Analysis
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,293480,143.34,2047.44,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,189520,143.34,1322.17,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,197800,143.34,1379.94,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,130640,143.34,911.4,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,244720,143.34,1707.27,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,153640,143.34,1071.86,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,128919,143.34,899.39,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,78080,143.34,544.72,Data Analysis
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,164036,143.34,1144.38,Data Engineering
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,96968,143.34,676.49,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,197800,143.34,1379.94,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,130640,143.34,911.4,Data Science
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,220800,143.34,1540.39,Data Science
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,193200,143.34,1347.84,Data Science
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,138000,143.34,962.75,Data Engineering
2023,Data Science Consultant,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,106720,143.34,744.52,Data Science
2023,Data Science Consultant,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,82800,143.34,577.65,Data Science
2023,Data Science Consultant,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,133400,143.34,930.65,Data Science
2023,Data Science Consultant,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,117760,143.34,821.54,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,141680,143.34,988.42,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,115920,143.34,808.71,Data Engineering
2023,Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,220800,143.34,1540.39,Data Science
2023,Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,144670,143.34,1009.28,Data Science
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,Remote,United States,M,202078,143.34,1409.78,Data Engineering
2023,Data Engineer,Data Engineering,United States,Executive,Full-time,Remote,United States,M,125120,143.34,872.89,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,Remote,United States,M,165600,143.34,1155.3,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,Remote,United States,M,115000,143.34,802.29,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,L,227792,143.34,1589.17,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,L,117116,143.34,817.05,Data Science
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,55200,143.34,385.1,Data Science
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,50600,143.34,353.01,Data Science
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,230000,143.34,1604.58,Data Engineering
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,115000,143.34,802.29,Data Engineering
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,174800,143.34,1219.48,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,156400,143.34,1091.11,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,186392,143.34,1300.35,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,155296,143.34,1083.41,Data Science
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,121440,143.34,847.22,Data Engineering
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,102120,143.34,712.43,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,186760,143.34,1302.92,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,116840,143.34,815.12,Data Science
2023,Business Intelligence Analyst,BI and Visualization,United States,Mid-level,Full-time,Remote,United States,M,115008,143.34,802.34,Data Analysis
2023,Business Intelligence Analyst,BI and Visualization,United States,Mid-level,Full-time,Remote,United States,M,76671,143.34,534.89,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,103224,143.34,720.13,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,84456,143.34,589.2,Data Analysis
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,184000,143.34,1283.66,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,147200,143.34,1026.93,Data Science
2023,AI Developer,Machine Learning and AI,France,Senior,Full-time,Hybrid,France,M,148995,135.27,1101.46,Data Science
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,147200,143.34,1026.93,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Entry-level,Part-time,In-person,United States,M,122360,143.34,853.63,Data Science
2023,Data Scientist,Data Science and Research,United States,Entry-level,Part-time,In-person,United States,M,53636,143.34,374.19,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,233680,143.34,1630.25,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,146280,143.34,1020.51,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,156400,143.34,1091.11,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,78200,143.34,545.56,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,120060,143.34,837.59,Data Science
2023,Data Scientist,Data Science and Research,United States,Mid-level,Full-time,In-person,United States,M,106720,143.34,744.52,Data Science
2023,Research Analyst,Data Science and Research,United States,Entry-level,Full-time,Remote,United States,M,74888,143.34,522.45,Data Science
2023,Research Analyst,Data Science and Research,United States,Entry-level,Full-time,Remote,United States,M,40020,143.34,279.2,Data Science
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,155480,143.34,1084.69,Data Engineering
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,84640,143.34,590.48,Data Engineering
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,152720,143.34,1065.44,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,67252,143.34,469.18,Data Analysis
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,174800,143.34,1219.48,Data Science
2023,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,151800,143.34,1059.02,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,281152,143.34,1961.43,Data Science
2023,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,134872,143.34,940.92,Data Science
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,138000,143.34,962.75,Data Analysis
2023,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,110400,143.34,770.2,Data Analysis
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,253000,143.34,1765.03,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,134688,143.34,939.64,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,191820,143.34,1338.22,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,151800,143.34,1059.02,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,238004,143.34,1660.42,Data Science
2023,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,158700,143.34,1107.16,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,170200,143.34,1187.39,Data Engineering
2023,Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,182344,143.34,1272.11,Data Analysis
2023,Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,In-person,United States,M,101384,143.34,707.3,Data Analysis
2023,Machine Learning Researcher,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,152720,143.34,1065.44,Data Science
2023,Machine Learning Researcher,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,67252,143.34,469.18,Data Science
2023,Machine Learning Researcher,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,195040,143.34,1360.68,Data Science
2023,Machine Learning Researcher,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,85836,143.34,598.83,Data Science
2023,AI Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,195040,143.34,1360.68,Data Science
2023,AI Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,85836,143.34,598.83,Data Science
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,152720,143.34,1065.44,Data Engineering
2023,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,67252,143.34,469.18,Data Engineering
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,153732,143.34,1072.5,Data Engineering
2023,Data Engineer,Data Engineering,United States,Mid-level,Full-time,In-person,United States,M,102488,143.34,715.0,Data Engineering
2023,Data Scientist,Data Science and Research,United States,Entry-level,Full-time,Remote,United States,M,152720,143.34,1065.44,Data Science
2023,Data Scientist,Data Science and Research,United States,Entry-level,Full-time,Remote,United States,M,67252,143.34,469.18,Data Science
2023,Data Analyst,Data Analysis,United States,Executive,Full-time,In-person,United States,M,156400,143.34,1091.11,Data Analysis
2023,Data Analyst,Data Analysis,United States,Executive,Full-time,In-person,United States,M,133400,143.34,930.65,Data Analysis
